"MARCA_RECURSO_INSUFICIENTE";"CUADRILLA DESASIGNADA";"COD_MOVIL";"TIPO";"ESTADO EVENTO";"ESTADO TERMINACION";"CODIGO AMBITO";"COD ELEMENTO AVERIADO";"COD CONDICION";"BAREMO";"PRECIO"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L02";"66";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"C37";"66";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L08";"66";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"B09";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"L09";"03";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"L09";"15";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"T01";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"U01";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L07";"66";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L07";"17";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"M01";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"C10";"85";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"L07";"03";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"S03";"85";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"L09";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"S03";"78";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A02";"15";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"S03";"69";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P26";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A02";"85";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A02";"17";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"I01";"45";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"A02";"03";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L02";"85";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"9";"P19";"48";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"L06";"17";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A02";"40";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"C02";"98";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L08";"85";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"P25";"69";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"M01";"85";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"P49";"29";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P26";"69";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"9";"L04";"26";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"C10";"69";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"I01";"85";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"T08";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"9";"L04";"69";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P25";"43";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"F01";"61";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P25";"15";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"C30";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"T17";"43";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A01";"12";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"L09";"69";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"T01";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A01";"85";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"S03";"52";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"I01";"45";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"B01";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"C01";"14";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"9";"L04";"12";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A02";"69";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"A02";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"C07";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"P22";"54";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"U01";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"C30";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"D02";"69";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"R04";"19";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"T01";"43";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A02";"16";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"L06";"17";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"T01";"54";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"E03";"54";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L02";"17";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P25";"92";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"P39";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"P26";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"L06";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"G06";"80";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"L09";"52";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"P10";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P10";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"D02";"78";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"T04";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"B09";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L02";"12";"MANTENIMIENTO BT MENOR";"19031"
